8290995,0.170046,0.245490,10.160871,-3.022901,-0.320611,1.206107
8340995,0.137714,0.211959,10.152488,-3.267176,-0.580153,1.374046
8390995,0.132924,0.233514,10.190808,-3.175573,-0.503817,1.496183
8440995,0.117356,0.220342,10.146501,-3.358779,-0.458015,1.389313
8490995,0.159269,0.231119,10.231524,-3.145038,-0.534351,1.297710
8540995,0.130529,0.237107,10.203981,-3.206107,-0.519084,1.267176
8590995,0.130529,0.207169,10.134525,-3.328244,-0.519084,1.251908
8640995,0.147294,0.197589,10.126143,-2.931298,-0.320611,1.419847
8690995,0.158071,0.246687,10.150093,-2.992366,-0.549618,1.511450
8740995,0.094603,0.227527,10.159674,-3.083969,-0.503817,1.572519
8790995,0.153281,0.219144,10.211166,-3.175573,-0.274809,1.328244
8840995,0.164059,0.226329,10.172846,-3.236641,-0.763359,1.404580
8890995,0.170046,0.238304,10.136921,-3.145038,-0.198473,1.190840
8940995,0.136516,0.220342,10.207574,-3.175573,-0.564885,1.450382
8990995,0.149689,0.221539,10.163266,-3.328244,-0.427481,1.267176
9040995,0.138911,0.215552,10.208771,-2.992366,-0.534351,1.328244
9090995,0.168849,0.209564,10.145303,-3.328244,-0.580153,1.282443
9140995,0.131726,0.235909,10.177636,-3.145038,-0.549618,1.404580
9190995,0.167651,0.213157,10.102193,-3.175573,-0.473282,1.450382
9240995,0.148491,0.197589,10.199191,-3.145038,-0.519084,1.358779
9290995,0.141306,0.222737,10.177636,-3.236641,-0.122137,1.496183
9340995,0.156874,0.238304,10.138118,-3.297710,-0.778626,1.526718
9390995,0.150886,0.219144,10.181229,-3.114504,-0.274809,1.236641
9440995,0.165256,0.233514,10.199191,-2.900763,-0.625954,1.404580
9490995,0.152084,0.219144,10.160871,-3.175573,-0.534351,1.206107
9540995,0.140109,0.233514,10.120155,-3.114504,-0.274809,1.251908
9590995,0.152084,0.228724,10.171648,-3.297710,-0.595420,1.496183
9641019,0.113763,0.256267,10.192006,-3.083969,-0.381679,1.251908
9690995,0.141306,0.221539,10.203981,-3.297710,-0.580153,1.465649
9740995,0.168849,0.261057,10.235116,-3.175573,-0.305344,1.389313
9790995,0.100591,0.246687,10.156081,-3.206107,-0.809160,1.435115
9840995,0.142504,0.137714,10.073453,-3.053435,0.290076,1.374046
9890995,0.083826,0.225132,10.178833,-3.114504,-1.374046,1.465649
9940995,0.156874,0.255070,10.176438,-3.145038,0.473282,1.099237
9990995,0.177231,0.231119,10.160871,-3.114504,-1.099237,1.603053
10040995,0.111368,0.226329,10.146501,-3.358779,-0.122137,1.587786
10090995,0.144899,0.210762,10.157278,-3.236641,-0.885496,1.480916
10140995,0.085023,0.196392,10.136921,-3.267176,-0.183206,1.465649
10190995,0.164059,0.208367,10.166859,-3.206107,-0.458015,1.450382
10240995,0.135319,0.217947,10.127340,-3.053435,-1.053435,1.480916
10290995,0.185614,0.231119,10.165661,-3.236641,0.366412,1.206107
15090995,0.135319,0.250280,10.171648,-3.206107,-0.030534,1.267176
15140995,0.180824,0.220342,10.164463,-3.206107,-1.068702,1.160305
15190995,0.113763,0.243094,10.181229,-2.931298,-0.458015,1.389313
15240995,0.182021,0.253872,10.158476,-3.145038,-0.259542,1.297710
15290995,0.077838,0.209564,10.118958,-3.206107,-0.961832,1.419847
15340995,0.140109,0.235909,10.165661,-3.053435,-0.015267,1.206107
15390995,0.132924,0.251477,10.151291,-3.206107,-0.580153,1.404580
15440995,0.125739,0.222737,10.134525,-3.022901,-0.396947,1.328244
15490995,0.104183,0.227527,10.168056,-3.206107,-0.458015,1.435115
15540995,0.188009,0.216749,10.112970,-3.114504,-0.335878,1.374046
15590995,0.112566,0.225132,10.163266,-3.328244,-0.839695,1.312977
15640995,0.202379,0.251477,10.163266,-3.114504,-0.030534,1.297710
15690995,0.131726,0.195194,10.206376,-2.900763,-0.717557,1.297710
15740995,0.142504,0.195194,10.135723,-3.114504,-0.320611,1.404580
15790995,0.130529,0.214354,10.177636,-3.083969,-0.122137,1.267176
15840995,0.147294,0.214354,10.177636,-3.236641,-1.038168,1.374046
15890995,0.112566,0.231119,10.183623,-3.206107,0.198473,1.312977
15940995,0.189207,0.215552,10.140513,-3.053435,-0.946565,1.557252
15990995,0.104183,0.244292,10.138118,-3.114504,-0.396947,1.160305
16041019,0.182021,0.222737,10.241104,-2.900763,0.030534,1.282443
16090995,0.147294,0.202379,10.202784,-3.236641,-1.236641,1.435115
16140995,0.167651,0.202379,10.133328,-3.053435,0.091603,1.022901
16190995,0.112566,0.255070,10.205178,-3.083969,-0.748092,1.511450
16240995,0.177231,0.220342,10.200389,-3.145038,-0.412214,1.480916
16290995,0.158071,0.259860,10.215957,-2.931298,-0.778626,1.206107
16340995,0.162861,0.268242,10.153686,-3.267176,-0.183206,1.160305
16390995,0.153281,0.204774,10.157278,-3.114504,-0.916031,1.251908
16440995,0.113763,0.244292,10.136921,-3.053435,-0.106870,1.374046
16490995,0.150886,0.252675,10.189611,-3.145038,-0.580153,1.267176
16540995,0.096998,0.202379,10.207574,-3.175573,-0.717557,1.328244
16590995,0.156874,0.198787,10.226734,-3.022901,-0.183206,1.374046
16640995,0.188009,0.209564,10.154883,-2.992366,-0.839695,1.404580
16690995,0.105381,0.221539,10.153686,-3.083969,-0.442748,1.343511
16740995,0.120948,0.205972,10.206376,-2.992366,-0.412214,1.145038
16790995,0.154479,0.226329,10.151291,-3.114504,-0.717557,1.206107
16840995,0.117356,0.213157,10.220746,-3.297710,-0.427481,1.435115
16890995,0.130529,0.186812,10.144106,-3.267176,-0.290076,1.343511
16940995,0.158071,0.233514,10.163266,-3.145038,-0.763359,1.480916
16990995,0.112566,0.234712,10.115365,-3.175573,0.015267,1.282443
17040995,0.124541,0.232317,10.132131,-3.175573,-0.793893,1.312977
17090995,0.158071,0.211959,10.144106,-3.022901,-0.274809,1.312977
17141019,0.136516,0.228724,10.141710,-3.145038,-0.366412,1.236641
17190995,0.123344,0.229922,10.163266,-3.236641,-0.503817,1.343511
17240995,0.148491,0.227527,10.197993,-3.145038,-0.519084,1.343511
17290995,0.161664,0.221539,10.182425,-3.083969,-0.458015,1.374046
17340995,0.142504,0.217947,10.139316,-3.267176,-0.335878,1.282443
17390995,0.156874,0.211959,10.170451,-2.931298,-0.564885,1.251908
17441019,0.118553,0.179626,10.151291,-3.022901,-0.427481,1.435115
17490995,0.124541,0.213157,10.188414,-3.267176,-0.320611,1.129771
17540995,0.140109,0.235909,10.194401,-3.114504,-0.473282,1.450382
17590995,0.111368,0.238304,10.186019,-3.114504,-0.412214,1.175573
17640995,0.130529,0.221539,10.115365,-3.083969,-0.519084,1.374046
17690995,0.171244,0.222737,10.110576,-3.083969,-0.488550,1.221374
17740995,0.144899,0.232317,10.102193,-3.175573,-0.473282,1.328244
17790995,0.147294,0.234712,10.122550,-3.175573,-0.412214,1.328244
17840995,0.155676,0.251477,10.168056,-3.053435,-0.458015,1.557252
17890995,0.129331,0.202379,10.145303,-3.236641,-0.519084,1.114504
17940995,0.160466,0.220342,10.192006,-3.114504,-0.335878,1.190840
17990995,0.130529,0.221539,10.110576,-3.022901,-0.549618,1.312977
18040995,0.178429,0.193997,10.146501,-2.961832,-0.427481,1.450382
18090995,0.138911,0.228724,10.154883,-3.328244,-0.534351,1.343511
18140995,0.118553,0.204774,10.230327,-2.931298,-0.412214,1.389313
18190995,0.156874,0.235909,10.150093,-3.053435,-0.549618,1.358779
18240995,0.112566,0.225132,10.148895,-3.206107,-0.366412,1.389313
18290995,0.125739,0.231119,10.157278,-3.206107,-0.656489,1.343511
18340995,0.129331,0.240699,10.160871,-3.053435,-0.458015,1.419847
18390995,0.154479,0.213157,10.197993,-3.206107,-0.320611,1.206107
18440995,0.141306,0.252675,10.164463,-3.053435,-0.610687,1.343511
18490995,0.123344,0.207169,10.233919,-3.145038,-0.259542,1.404580
18541019,0.124541,0.234712,10.207574,-3.419847,-0.641221,1.404580
18590995,0.131726,0.253872,10.126143,-3.053435,-0.335878,1.251908
18640995,0.149689,0.228724,10.089020,-3.297710,-0.870229,1.450382
18690995,0.134121,0.233514,10.174044,-3.206107,-0.290076,1.206107
18740995,0.152084,0.217947,10.145303,-3.053435,-0.610687,1.236641
18790995,0.134121,0.223934,10.165661,-3.022901,-0.335878,1.404580
18840995,0.104183,0.249082,10.154883,-2.900763,-0.366412,1.206107
18890995,0.130529,0.239502,10.217154,-3.083969,-0.458015,1.206107
18940995,0.122146,0.232317,10.175241,-3.053435,-0.396947,1.297710
18990995,0.098196,0.197589,10.192006,-3.236641,-0.381679,1.328244
19040995,0.143701,0.199984,10.142908,-3.114504,-0.564885,1.374046
19090995,0.153281,0.225132,10.127340,-3.114504,-0.137405,1.190840
19140995,0.136516,0.256267,10.150093,-3.297710,-0.702290,1.587786
19190995,0.131726,0.247885,10.194401,-3.175573,-0.213740,1.343511
19240995,0.153281,0.198787,10.168056,-3.175573,-0.412214,1.450382
19290995,0.150886,0.247885,10.169253,-3.267176,-0.534351,1.404580
19340995,0.183219,0.234712,10.226734,-3.175573,-0.488550,1.404580
19390995,0.167651,0.249082,10.203981,-3.053435,-0.748092,1.206107
19440995,0.135319,0.214354,10.115365,-3.297710,-0.519084,1.282443
19490995,0.138911,0.258662,10.160871,-2.931298,-0.290076,1.435115
19540995,0.134121,0.198787,10.128538,-3.175573,-0.793893,1.389313
19590995,0.141306,0.217947,10.214759,-3.114504,-0.274809,1.251908
19640995,0.132924,0.235909,10.184821,-3.206107,-0.427481,1.389313
19690995,0.170046,0.227527,10.160871,-3.114504,-0.473282,1.435115
19740995,0.128134,0.240699,10.166859,-3.145038,-0.290076,1.175573
19790995,0.122146,0.210762,10.233919,-3.297710,-0.702290,1.435115
19840995,0.142504,0.241897,10.176438,-3.175573,-0.427481,1.297710
19890995,0.179626,0.221539,10.139316,-3.328244,-0.671756,1.221374
19941019,0.153281,0.237107,10.118958,-3.114504,-0.229008,1.297710
19990995,0.144899,0.229922,10.133328,-3.145038,-0.564885,1.312977
20040995,0.131726,0.262255,10.152488,-3.083969,-0.534351,1.404580
20090995,0.159269,0.226329,10.163266,-3.206107,-0.442748,1.160305
20140995,0.138911,0.211959,10.142908,-3.114504,-0.610687,1.190840
20190995,0.126936,0.226329,10.202784,-3.114504,-0.396947,1.312977
20240995,0.102986,0.237107,10.138118,-3.145038,-0.442748,1.450382
20290995,0.120948,0.247885,10.190808,-3.328244,-0.580153,1.251908
20340995,0.156874,0.223934,10.166859,-3.145038,-0.320611,1.389313
20390995,0.104183,0.191602,10.134525,-3.083969,-0.656489,1.465649
20440995,0.119751,0.195194,10.150093,-3.236641,-0.198473,1.419847
20490995,0.156874,0.234712,10.195599,-3.145038,-0.625954,1.267176
20540995,0.114961,0.207169,10.231524,-3.114504,-0.274809,1.251908
20590995,0.152084,0.240699,10.187216,-3.328244,-0.503817,1.404580
20640995,0.150886,0.216749,10.112970,-3.083969,-0.503817,1.251908
20690995,0.136516,0.256267,10.176438,-3.297710,-0.412214,1.221374
20740995,0.170046,0.259860,10.172846,-3.236641,-0.580153,1.221374
20790995,0.146096,0.203577,10.135723,-2.992366,-0.519084,1.206107
20840995,0.162861,0.222737,10.171648,-3.175573,-0.473282,1.374046
20890995,0.102986,0.219144,10.184821,-2.992366,-0.488550,1.190840
20940995,0.148491,0.198787,10.157278,-2.961832,-0.473282,1.358779
20990995,0.142504,0.219144,10.165661,-3.145038,-0.305344,1.251908
21041019,0.173639,0.237107,10.156081,-3.175573,-0.244275,1.114504
21090995,0.132924,0.211959,10.193204,-3.267176,-0.732824,1.297710
21140995,0.102986,0.243094,10.165661,-3.083969,-0.076336,1.328244
21190995,0.132924,0.240699,10.201586,-3.267176,-0.717557,1.328244
21240995,0.124541,0.263452,10.227931,-3.145038,-0.488550,1.374046
21290995,0.150886,0.238304,10.172846,-2.900763,-0.244275,1.328244
21340995,0.132924,0.258662,10.171648,-3.175573,-0.625954,1.572519
21390995,0.116158,0.246687,10.110576,-2.961832,-0.167939,1.267176
21440995,0.141306,0.233514,10.152488,-3.114504,-0.519084,1.511450
21490995,0.098196,0.199984,10.164463,-3.083969,-0.702290,1.236641
21540995,0.158071,0.217947,10.134525,-2.992366,-0.122137,1.221374
21590995,0.168849,0.259860,10.138118,-3.145038,-0.885496,1.435115
21640995,0.141306,0.232317,10.175241,-3.175573,-0.137405,1.343511
21690995,0.124541,0.183219,10.156081,-3.328244,-0.656489,1.419847
21740995,0.130529,0.213157,10.177636,-3.145038,-0.503817,1.450382
21790995,0.152084,0.222737,10.178833,-3.145038,-0.244275,1.312977
21840995,0.135319,0.239502,10.195599,-3.083969,-0.641221,1.480916
21890995,0.176034,0.247885,10.172846,-3.053435,-0.274809,1.343511
21940995,0.183219,0.255070,10.169253,-2.931298,-0.687023,1.496183
21990995,0.140109,0.228724,10.090218,-3.083969,-0.366412,1.358779
22040995,0.089813,0.237107,10.130933,-3.053435,-0.183206,1.206107
22090995,0.166454,0.225132,10.109378,-3.022901,-0.870229,1.328244
22140995,0.104183,0.216749,10.096206,-3.114504,-0.366412,1.389313
22190995,0.162861,0.208367,10.183623,-3.053435,-0.167939,1.358779
22240995,0.122146,0.215552,10.158476,-3.206107,-0.916031,1.526718
22290995,0.148491,0.247885,10.116563,-3.206107,0.061069,1.145038
22340995,0.173639,0.215552,10.195599,-2.992366,-0.854962,1.511450
22390995,0.118553,0.227527,10.158476,-2.992366,-0.335878,1.312977
22441019,0.152084,0.256267,10.178833,-3.236641,-0.503817,1.312977
22490995,0.120948,0.243094,10.140513,-3.022901,-0.656489,1.129771
22540995,0.150886,0.265847,10.183623,-3.175573,-0.152672,1.404580
22590995,0.132924,0.250280,10.195599,-3.206107,-0.671756,1.404580
22640995,0.135319,0.250280,10.220746,-3.114504,-0.335878,1.374046
22690995,0.184417,0.235909,10.230327,-3.114504,-0.503817,1.496183
22740995,0.173639,0.262255,10.171648,-3.175573,-0.595420,1.206107
22790995,0.146096,0.208367,10.157278,-3.114504,-0.519084,1.282443
22840995,0.126936,0.228724,10.174044,-3.206107,-0.427481,1.297710
22890995,0.117356,0.264650,10.135723,-3.114504,-1.007634,1.419847
22940995,0.165256,0.233514,10.154883,-3.053435,0.061069,1.267176
22990995,0.171244,0.250280,10.174044,-3.145038,-1.083969,1.435115
23040995,0.138911,0.220342,10.144106,-2.992366,0.061069,1.450382
23090995,0.158071,0.246687,10.174044,-3.145038,-0.900763,1.374046
23140995,0.164059,0.184417,10.146501,-3.145038,0.137405,1.343511
23190995,0.178429,0.227527,10.175241,-3.022901,-1.129771,1.511450
23240995,0.114961,0.222737,10.192006,-3.175573,-0.015267,1.175573
23290995,0.170046,0.220342,10.154883,-3.175573,-0.839695,1.557252
23340995,0.146096,0.235909,10.164463,-2.992366,-0.290076,1.145038
23390995,0.155676,0.263452,10.129736,-3.145038,-0.580153,1.389313
23440995,0.122146,0.255070,10.127340,-3.083969,-0.305344,1.328244
23490995,0.155676,0.245490,10.180031,-3.053435,-0.778626,1.328244
23541019,0.199984,0.193997,10.224339,-3.083969,-0.106870,1.129771
23590995,0.154479,0.209564,10.156081,-2.961832,-1.114504,1.435115
23640995,0.143701,0.199984,10.140513,-3.206107,-0.137405,1.404580
23690995,0.173639,0.209564,10.178833,-3.267176,-1.007634,1.282443
23740995,0.077838,0.216749,10.189611,-3.022901,-0.290076,1.450382
23790995,0.176034,0.240699,10.139316,-3.022901,-0.335878,1.389313
23841019,0.077838,0.219144,10.117761,-3.175573,-0.885496,1.282443
23890995,0.134121,0.177231,10.181229,-3.083969,0.122137,1.297710
23940995,0.132924,0.197589,10.158476,-3.114504,-1.007634,1.450382
23990995,0.150886,0.191602,10.188414,-3.083969,-0.091603,1.435115
24040995,0.156874,0.229922,10.168056,-3.236641,-0.854962,1.328244
24090995,0.095801,0.241897,10.150093,-3.236641,-0.183206,1.221374
24140995,0.132924,0.207169,10.242301,-3.236641,-0.625954,1.190840
24190995,0.134121,0.249082,10.181229,-3.083969,-0.473282,1.282443
24240995,0.185614,0.232317,10.166859,-3.114504,-0.458015,1.465649
24290995,0.091011,0.223934,10.170451,-3.114504,-0.595420,1.435115
24340995,0.128134,0.192799,10.162068,-3.053435,-0.122137,1.496183
24390995,0.153281,0.269440,10.184821,-3.145038,-0.900763,1.404580
24440995,0.112566,0.263452,10.141710,-2.870229,-0.061069,1.160305
24490995,0.178429,0.233514,10.175241,-3.145038,-0.366412,1.282443
24540995,0.111368,0.210762,10.151291,-3.206107,-1.175573,1.541985
24590995,0.130529,0.263452,10.176438,-3.053435,0.381679,1.328244
24640995,0.149689,0.226329,10.211166,-3.114504,-1.328244,1.297710
24690995,0.110171,0.188009,10.148895,-3.083969,-0.198473,1.343511
24740995,0.160466,0.238304,10.242301,-3.145038,-0.458015,1.343511
24790995,0.125739,0.268242,10.178833,-3.206107,-0.885496,1.389313
24840995,0.126936,0.261057,10.177636,-3.022901,-0.198473,1.251908
24890995,0.160466,0.219144,10.128538,-3.083969,-0.793893,1.328244
24941019,0.083826,0.233514,10.116563,-3.114504,-0.488550,1.404580
24990995,0.174836,0.233514,10.142908,-3.206107,-0.564885,1.450382
25040995,0.120948,0.245490,10.141710,-3.175573,-0.580153,1.297710
25090995,0.156874,0.233514,10.156081,-2.961832,-0.198473,1.389313
25140995,0.131726,0.256267,10.136921,-2.992366,-0.427481,1.312977
25190995,0.137714,0.199984,10.166859,-3.175573,-0.503817,1.068702
25240995,0.161664,0.258662,10.153686,-3.083969,-0.213740,1.145038
25290995,0.111368,0.246687,10.170451,-3.083969,-0.656489,1.343511
25340995,0.153281,0.239502,10.162068,-3.053435,-0.351145,1.114504
25390995,0.174836,0.228724,10.098600,-3.145038,-0.458015,1.450382
25440995,0.116158,0.231119,10.124946,-3.053435,-0.687023,1.541985
25490995,0.144899,0.249082,10.177636,-3.053435,-0.152672,1.312977
25540995,0.156874,0.243094,10.093810,-3.083969,-0.824427,1.496183
25590995,0.147294,0.221539,10.133328,-2.992366,-0.259542,1.328244
25640995,0.159269,0.192799,10.169253,-3.206107,-0.580153,1.450382
25690995,0.138911,0.240699,10.154883,-3.175573,-0.549618,1.603053
25740995,0.126936,0.235909,10.172846,-3.175573,-0.458015,1.297710
25790995,0.183219,0.234712,10.109378,-3.022901,-0.152672,1.328244
