1454.926132942, 0.0, 0.0
1454.96352108, 0.0, 0.0
1454.995606966, 0.0, 0.0
1455.028567569, 0.0, 0.0
1455.065528265, 0.0, 0.0
1455.099196809, 0.0, 0.0
1455.128570559, 0.0, 0.0
1455.161050646, 0.0, 0.0
1455.194259971, 0.0, 0.0
1455.227665183, 0.0, 0.0
1455.261179117, 0.0, 0.0
1455.295520381, 0.0, 0.0
1455.327759932, 0.0, 0.0
1455.361739086, 0.0, 0.0
1455.395026651, 0.0, 0.0
1455.428130272, 0.0, 0.0
1455.463857011, 0.0, 0.0
1455.497941257, 0.0, 0.0
1455.531070267, 0.0, 0.0
1455.562689766, 0.0, 0.0
1455.596181052, 0.0, 0.0
1455.629138359, 0.0, 0.0
1455.663522918, 0.0, 0.0
1455.696051616, 0.0, 0.0
1455.728286723, 0.0, 0.0
1455.762221026, 0.0, 0.0
1455.79572733, 0.0, 0.0
1455.829189431, 0.0, 0.0
1455.861447113, 0.0, 0.0
1455.896417355, 0.0, 0.0
1455.929011831, 0.0, 0.0
1455.962741487, 0.0, 0.0
1455.995547166, 0.0, 0.0
1456.028233012, 0.0, 0.0
1456.061538892, 0.0, 0.0
1456.095362788, 0.0, 0.0
1456.127114102, 0.0, 0.0
1456.161890364, 0.0, 0.0
1456.19522154, 0.0, 0.0
1456.228530346, 0.0, 0.0
1456.262003763, 0.0, 0.0
1456.294764442, 0.0, 0.0
1456.3286583, 0.0, 0.0
1456.361836163, 0.0, 0.0
1456.394991081, 0.0, 0.0
1456.429908286, 0.0, 0.0
1456.462521077, 0.0, 0.0
1456.494857184, 0.0, 0.0
1456.528508896, 0.0, 0.0
1456.562006516, 0.0, 0.0
1456.594999027, 0.0, 0.0
1456.629943955, 0.0, 0.0
1456.662185915, 0.0, 0.0
1456.694820409, 0.0, 0.0
1456.729759726, 0.0, 0.0
1456.760533359, 0.0, 0.0
1456.793442426, 0.0, 0.0
1456.82724523, 0.0, 0.0
1456.860415277, 0.0, 0.0
1456.893560029, 0.0, 0.0
1456.929212862, 0.0, 0.0
1456.960398123, 0.0, 0.0
1456.993670485, 0.0, 0.0
1457.026957033, 0.0, 0.0
1457.061788869, 0.0, 0.0
1457.094834992, 0.0, 0.0
1457.128879888, 0.0, 0.0
1457.161910881, 0.0, 0.0
1457.195147651, 0.0, 0.0
1457.228597624, 0.0, 0.0
1457.260745991, 0.0, 0.0
1457.293893169, 0.0, 0.0
1457.32693681, 0.0, 0.0
1457.360340431, 0.0, 0.0
1457.393462035, 0.0, 0.0
1457.429734661, 0.0, 0.0
1457.463659372, 0.0, 0.0
1457.495124206, 0.0, 0.0
1457.52823168, 0.0, 0.0
1457.566576667, 0.0, 0.0
1457.597523948, 0.0, 0.0
1457.631016957, 0.0, 0.0
1457.668448726, 0.0, 0.0
1457.698661362, 0.0, 0.0
1457.731877799, 0.0, 0.0
1457.765184735, 0.0, 0.0
1457.798511079, 0.0, 0.0
1457.832221587, 0.0, 0.0
1457.865457783, 0.0, 0.0
1457.900098936, 0.0, 0.0
1457.934421461, 0.0, 0.0
1457.966045869, 0.0, 0.0
1458.000434838, 0.0, 0.0
1458.03526323, 0.0, 0.0
1458.065899235, 0.0, 0.0
1458.101418588, 0.0, 0.0
1458.135316763, 0.0, 0.0
1458.167413149, 0.0, 0.0
1458.197646934, 0.0, 0.0
1458.232030366, 0.0, 0.0
1458.268922119, 0.0, 0.0
1458.300961692, 0.0, 0.0
1458.332915209, 0.0, 0.0
1458.366577404, 0.0, 0.0
1458.399290436, 0.0, 0.0
1458.4330555, 0.0, 0.0
1458.465640348, 0.0, 0.0
1458.500537962, 0.0, 0.0
1458.531581354, 0.0, 0.0
1458.565282475, 0.0, 0.0
1458.594393061, 0.0, 0.0
1458.628382568, 0.0, 0.0
1458.661849023, 0.0, 0.0
1458.694732943, 0.0, 0.0
1458.727814066, 0.0, 0.0
1458.762440442, 0.0, 0.0
1458.792852207, 0.0, 0.0
1458.826213384, 0.0, 0.0
1458.859362544, 0.0, 0.0
1458.89282624, 0.0, 0.0
1458.925966086, 0.0, 0.0
1458.959505152, 0.0, 0.0
1458.994136472, 0.0, 0.0
1459.027600465, 0.0, 0.0
1459.059364594, 0.0, 0.0
1459.092635551, 0.0, 0.0
1459.127405833, 0.0, 0.0
1459.160064348, 0.0, 0.0
1459.194822889, 0.0, 0.0
1459.229184544, 0.0, 0.0
1459.260473917, 0.0, 0.0
1459.292692471, 0.0, 0.0
1459.327092088, 0.0, 0.0
1459.359097421, 0.0, 0.0
1459.393904425, 0.0, 0.0
1459.426777846, 0.0, 0.0
1459.461579277, 0.0, 0.0
1459.492623354, 0.0, 0.0
1459.527039824, 0.0, 0.0
1459.560246373, 0.0, 0.0
1459.592308575, 0.0, 0.0
1459.625802364, 0.0, 0.0
1459.659503281, 0.0, 0.0
1459.692482868, 0.0, 0.0
1459.725625862, 0.0, 0.0
1459.759098428, 0.0, 0.0
1459.793308824, 0.0, 0.0
1459.825820895, 0.0, 0.0
1459.859111962, 0.0, 0.0
1459.89491963, 0.0, 0.0
1459.925479006, 0.0, 0.0
1459.959069369, 0.0, 0.0
1459.992351159, 0.0, 0.0
1460.027389422, 0.0, 0.0
1460.059908031, 0.0, 0.0
1460.093562708, 0.0, 0.0
1460.125639392, 0.0, 0.0
1460.158693461, 0.0, 0.0
1460.19210551, 0.0, 0.0
1460.22551817, 0.0, 0.0
1460.259186754, 0.0, 0.0
1460.292232157, 0.0, 0.0
1460.325469262, 0.0, 0.0
1460.358972995, 0.0, 0.0
1460.392033453, 0.0, 0.0
1460.425178595, 0.0, 0.0
1460.461038373, 0.0, 0.0
1460.49260606, 0.0, 0.0
1460.525937424, 0.0, 0.0
1460.559315973, 0.0, 0.0
1460.592347227, 0.0, 0.0
1460.626247255, 0.0, 0.0
1460.660195505, 0.0, 0.0
1460.692854001, 0.0, 0.0
1460.728265837, 0.0, 0.0
1460.760657039, 0.0, 0.0
1460.794202587, 0.0, 0.0
1460.825366294, 0.0, 0.0
1460.859854227, 0.0, 0.0
1460.893944958, 0.0, 0.0
1460.925091462, 0.0, 0.0
1460.960636335, 0.0, 0.0
1460.993037704, 0.0, 0.0
1461.02655966, 0.0, 0.0
1461.061342351, 0.0, 0.0
1461.092413782, 0.0, 0.0
1461.126982455, 0.0, 0.0
1461.160523967, 0.0, 0.0
1461.191777341, 0.0, 0.0
1461.225076779, 0.0, 0.0
1461.259223288, 0.0, 0.0
1461.293109428, 0.0, 0.0
1461.326514088, 0.0, 0.0
1461.359879804, 0.0, 0.0
1461.392325192, 0.0, 0.0
1461.42694592, 0.0, 0.0
1461.458922532, 0.0, 0.0
1461.493616964, 0.0, 0.0
1461.526480534, 0.0, 0.0
1461.559114661, 0.0, 0.0
1461.592848228, 0.0, 0.0
1461.62651535, 0.0, 0.0
1461.660406434, 0.0, 0.0
1461.693211208, 0.0, 0.0
1461.727173384, 0.0, 0.0
1461.76032425, 0.0, 0.0
1461.792972154, 0.0, 0.0
1461.825430097, 0.0, 0.0
1461.858163335, 0.0, 0.0
1461.891411756, 0.0, 0.0
1461.924873583, 0.0, 0.0
1461.958236356, 0.0, 0.0
1461.99133374, 0.0, 0.0
1462.024549661, 0.0, 0.0
1462.059012095, 0.0, 0.0
1462.092674681, 0.0, 0.0
1462.124561312, 0.0, 0.0
1462.159493355, 0.0, 0.0
1462.192659924, 0.0, 0.0
1462.224830313, 0.0, 0.0
1462.258769342, 0.0, 0.0
1462.292054189, 0.0, 0.0
1462.325097444, 0.0, 0.0
1462.358366032, 0.0, 0.0
1462.391553953, 0.0, 0.0
1462.424730059, 0.0, 0.0
1462.45819809, 0.0, 0.0
1462.491291068, 0.0, 0.0
1462.524805209, 0.0, 0.0
1462.558090315, 0.0, 0.0
1462.592133881, 0.0, 0.0
1462.624239955, 0.0, 0.0
1462.659192924, 0.0, 0.0
1462.691776237, 0.0, 0.0
1462.725359601, 0.0, 0.0
1462.759465684, 0.0, 0.0
1462.792485384, 0.0, 0.0
1462.826514191, 0.0, 0.0
1462.859656001, 0.0, 0.0
1462.891630595, 0.0, 0.0
1462.924443352, 0.0, 0.0
1462.959057953, 0.0, 0.0
1462.992762465, 0.0, 0.0
1463.024360635, 0.0, 0.0
1463.059969545, 0.0, 0.0
1463.092915246, 0.0, 0.0
1463.124424083, 0.0, 0.0
1463.157811985, 0.0, 0.0
1463.191489016, 0.0, 0.0
1463.224690938, 0.0, 0.0
1463.25833595, 0.0, 0.0
1463.290872634, 0.0, 0.0
1463.323950945, 0.0, 0.0
1463.35745881, 0.0, 0.0
1463.391079508, 0.0, 0.0
1463.427631544, 0.0, 0.0
1463.457655425, 0.0, 0.0
1463.492906633, 0.0, 0.0
1463.52633261, 0.0, 0.0
1463.559051163, 0.0, 0.0
1463.600098549, 0.0, 0.0
1463.637153638, 0.0, 0.0
1463.663881367, 0.0, 0.0
1463.697262936, 0.0, 0.0
1463.729520992, 0.0, 0.0
1463.763616206, 0.0, 0.0
1463.79853399, 0.0, 0.0
1463.830201697, 0.0, 0.0
1463.864300541, 0.0, 0.0
1463.896795393, 0.0, 0.0
1463.929327318, 0.0, 0.0
1463.964480398, 0.0, 0.0
1464.002713316, 0.0, 0.0
1464.034410449, 0.0, 0.0
1464.066294359, 0.0, 0.0
1464.091492114, 0.0, 0.0
1464.124455037, 0.0, 0.0
1464.15869501, 0.0, 0.0
1464.191059418, 0.0, 0.0
1464.227235308, 0.0, 0.0
1464.258599461, 0.0, 0.0
1464.291427385, 0.0, 0.0
1464.323762886, 0.0, 0.0
1464.356899308, 0.0, 0.0
1464.391569576, 0.0, 0.0
1464.423677096, 0.0, 0.0
1464.457040684, 0.0, 0.0
1464.490294606, 0.0, 0.0
1464.523603935, 0.0, 0.0
1464.557163134, 0.0, 0.0
1464.592067993, 0.0, 0.0
1464.623556164, 0.0, 0.0
1464.657508472, 0.0, 0.0
1464.690184767, 0.0, 0.0
1464.723614244, 0.0, 0.0
1464.75680824, 0.0, 0.0
1464.791284897, 0.0, 0.0
1464.823383473, 0.0, 0.0
1464.856775283, 0.0, 0.0
1464.894450945, 0.0, 0.0
1464.924842362, 0.0, 0.0
1464.957293659, 0.0, 0.0
1464.990274342, 0.0, 0.0
1465.02366245, 0.0, 0.0
1465.058152607, 0.0, 0.0
1465.091531363, 0.0, 0.0
1465.124760267, 0.0, 0.0
1465.157899098, 0.0, 0.0
1465.192164627, 0.0, 0.0
1465.22314356, 0.0, 0.0
1465.256449927, 0.0, 0.0
1465.289799497, 0.0, 0.0
1465.323248956, 0.0, 0.0
1465.35698795, 0.0, 0.0
1465.390172651, 0.0, 0.0
1465.42499377, 0.0, 0.0
1465.457655677, 0.0, 0.0
1465.490905193, 0.0, 0.0
1465.523298453, 0.0, 0.0
1465.556705837, 0.0, 0.0
1465.589816224, 0.0, 0.0
1465.62319309, 0.0, 0.0
1465.660666864, 0.0, 0.0
1465.689756009, 0.0, 0.0
1465.722911488, 0.0, 0.0
1465.756574668, 0.0, 0.0
1465.789808554, 0.0, 0.0
1465.822981403, 0.0, 0.0
1465.856334622, 0.0, 0.0
1465.889644971, 0.0, 0.0
1465.923084652, 0.0, 0.0
1465.956301039, 0.0, 0.0
1465.989763572, 0.0, 0.0
1466.023827269, 0.0, 0.0
1466.056234493, 0.0, 0.0
1466.089506749, 0.0, 0.0
1466.12349104, 0.0, 0.0
1466.156224076, 0.0, 0.0
1466.190283663, 0.0, 0.0
1466.225233356, 0.0, 0.0
1466.257461432, 0.0, 0.0
1466.291985331, 0.0, 0.0
1466.32370128, 0.0, 0.0
1466.357578441, 0.0, 0.0
1466.390682587, 0.0, 0.0
1466.425433522, 0.0, 0.0
