16:27:30.607 > MPU6050 Data - Accel X: -0.490979, Accel Y: -0.261057, Accel Z: 10.188413, Gyro X: -0.244275, Gyro Y: 1.832061, Gyro Z: 0.664122, Temp: 31.777058
16:27:30.627 > MPU6050 Data - Accel X: -0.560435, Accel Y: -0.328118, Accel Z: 10.231524, Gyro X: 0.000000, Gyro Y: 1.740458, Gyro Z: 0.671756, Temp: 31.777058
16:27:30.647 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.299377, Accel Z: 10.197993, Gyro X: 0.083969, Gyro Y: 1.809160, Gyro Z: 0.641221, Temp: 31.824116
16:27:30.667 > MPU6050 Data - Accel X: -0.507744, Accel Y: -0.275427, Accel Z: 10.159673, Gyro X: -0.267176, Gyro Y: 1.900763, Gyro Z: 0.580153, Temp: 31.730000
16:27:30.687 > MPU6050 Data - Accel X: -0.579595, Accel Y: -0.275427, Accel Z: 10.277029, Gyro X: -0.106870, Gyro Y: 1.763359, Gyro Z: 0.664122, Temp: 31.824116
16:27:30.707 > MPU6050 Data - Accel X: -0.510139, Accel Y: -0.239502, Accel Z: 10.219548, Gyro X: -0.175573, Gyro Y: 1.366412, Gyro Z: 0.748092, Temp: 31.777058
16:27:30.727 > MPU6050 Data - Accel X: -0.493374, Accel Y: -0.292192, Accel Z: 10.202784, Gyro X: -0.137405, Gyro Y: 1.938931, Gyro Z: 0.610687, Temp: 31.777058
16:27:30.747 > MPU6050 Data - Accel X: -0.476609, Accel Y: -0.268242, Accel Z: 10.265054, Gyro X: -0.145038, Gyro Y: 1.717557, Gyro Z: 0.671756, Temp: 31.871176
16:27:30.767 > MPU6050 Data - Accel X: -0.428708, Accel Y: -0.285007, Accel Z: 10.178833, Gyro X: -0.045802, Gyro Y: 1.694656, Gyro Z: 0.648855, Temp: 31.777058
16:27:30.787 > MPU6050 Data - Accel X: -0.488584, Accel Y: -0.249082, Accel Z: 10.154882, Gyro X: -0.267176, Gyro Y: 1.694656, Gyro Z: 0.641221, Temp: 31.824116
16:27:30.807 > MPU6050 Data - Accel X: -0.510139, Accel Y: -0.265847, Accel Z: 10.123748, Gyro X: 0.091603, Gyro Y: 1.839695, Gyro Z: 0.839695, Temp: 31.824116
16:27:30.827 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.301772, Accel Z: 10.138118, Gyro X: -0.137405, Gyro Y: 1.809160, Gyro Z: 0.656489, Temp: 31.918234
16:27:30.847 > MPU6050 Data - Accel X: -0.467029, Accel Y: -0.251477, Accel Z: 10.224339, Gyro X: -0.114504, Gyro Y: 1.534351, Gyro Z: 0.610687, Temp: 31.871176
16:27:30.867 > MPU6050 Data - Accel X: -0.498164, Accel Y: -0.287402, Accel Z: 10.257869, Gyro X: -0.145038, Gyro Y: 1.351145, Gyro Z: 0.687023, Temp: 31.871176
16:27:30.887 > MPU6050 Data - Accel X: -0.423918, Accel Y: -0.229922, Accel Z: 10.095007, Gyro X: -0.137405, Gyro Y: 1.885496, Gyro Z: 0.564885, Temp: 31.871176
16:27:30.907 > MPU6050 Data - Accel X: -0.512534, Accel Y: -0.249082, Accel Z: 10.209969, Gyro X: -0.160305, Gyro Y: 1.763359, Gyro Z: 0.557252, Temp: 31.871176
16:27:30.927 > MPU6050 Data - Accel X: -0.490979, Accel Y: -0.359253, Accel Z: 10.166858, Gyro X: -0.244275, Gyro Y: 1.748092, Gyro Z: 0.541985, Temp: 31.730000
16:27:30.947 > MPU6050 Data - Accel X: -0.469424, Accel Y: -0.232317, Accel Z: 10.212363, Gyro X: -0.106870, Gyro Y: 1.625954, Gyro Z: 0.702290, Temp: 31.730000
16:27:30.967 > MPU6050 Data - Accel X: -0.493374, Accel Y: -0.253872, Accel Z: 10.226733, Gyro X: 0.000000, Gyro Y: 1.656489, Gyro Z: 0.519084, Temp: 31.824116
16:27:30.987 > MPU6050 Data - Accel X: -0.423918, Accel Y: -0.280217, Accel Z: 10.238708, Gyro X: -0.198473, Gyro Y: 1.717557, Gyro Z: 0.259542, Temp: 31.871176
16:27:31.007 > MPU6050 Data - Accel X: -0.474214, Accel Y: -0.273032, Accel Z: 10.212363, Gyro X: 0.129771, Gyro Y: 1.656489, Gyro Z: 0.519084, Temp: 31.777058
16:27:31.028 > MPU6050 Data - Accel X: -0.467029, Accel Y: -0.232317, Accel Z: 10.181228, Gyro X: -0.167939, Gyro Y: 1.732824, Gyro Z: 0.618321, Temp: 31.777058
16:27:31.048 > MPU6050 Data - Accel X: -0.479004, Accel Y: -0.273032, Accel Z: 10.209969, Gyro X: -0.122137, Gyro Y: 1.732824, Gyro Z: 0.595420, Temp: 31.777058
16:27:31.068 > MPU6050 Data - Accel X: -0.376018, Accel Y: -0.253872, Accel Z: 10.293794, Gyro X: -0.160305, Gyro Y: 1.717557, Gyro Z: 0.725191, Temp: 31.824116
16:27:31.088 > MPU6050 Data - Accel X: -0.452659, Accel Y: -0.244292, Accel Z: 10.147697, Gyro X: -0.091603, Gyro Y: 1.832061, Gyro Z: 0.778626, Temp: 31.730000
16:27:31.107 > MPU6050 Data - Accel X: -0.431104, Accel Y: -0.306563, Accel Z: 10.178833, Gyro X: -0.167939, Gyro Y: 1.793893, Gyro Z: 0.748092, Temp: 31.824116
16:27:31.127 > MPU6050 Data - Accel X: -0.462239, Accel Y: -0.256267, Accel Z: 10.231524, Gyro X: 0.061069, Gyro Y: 1.702290, Gyro Z: 0.412214, Temp: 31.777058
16:27:31.147 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.215552, Accel Z: 10.181228, Gyro X: -0.114504, Gyro Y: 1.694656, Gyro Z: 0.580153, Temp: 31.871176
16:27:31.167 > MPU6050 Data - Accel X: -0.471819, Accel Y: -0.268242, Accel Z: 10.150093, Gyro X: -0.137405, Gyro Y: 1.511450, Gyro Z: 0.633588, Temp: 31.777058
16:27:31.187 > MPU6050 Data - Accel X: -0.469424, Accel Y: -0.344883, Accel Z: 10.176438, Gyro X: 0.045802, Gyro Y: 1.793893, Gyro Z: 0.740458, Temp: 31.824116
16:27:31.207 > MPU6050 Data - Accel X: -0.481399, Accel Y: -0.241897, Accel Z: 10.219548, Gyro X: -0.106870, Gyro Y: 1.580153, Gyro Z: 0.610687, Temp: 31.824116
16:27:31.228 > MPU6050 Data - Accel X: -0.471819, Accel Y: -0.301772, Accel Z: 10.233918, Gyro X: -0.183206, Gyro Y: 1.725191, Gyro Z: 0.442748, Temp: 31.730000
16:27:31.248 > MPU6050 Data - Accel X: -0.495769, Accel Y: -0.263452, Accel Z: 10.284214, Gyro X: -0.229008, Gyro Y: 1.572519, Gyro Z: 0.679389, Temp: 31.824116
16:27:31.268 > MPU6050 Data - Accel X: -0.529299, Accel Y: -0.287402, Accel Z: 10.207573, Gyro X: -0.099237, Gyro Y: 1.679389, Gyro Z: 0.312977, Temp: 31.777058
16:27:31.288 > MPU6050 Data - Accel X: -0.419128, Accel Y: -0.229922, Accel Z: 10.200388, Gyro X: -0.099237, Gyro Y: 1.786260, Gyro Z: 0.694656, Temp: 31.682940
16:27:31.308 > MPU6050 Data - Accel X: -0.522114, Accel Y: -0.227527, Accel Z: 10.190808, Gyro X: -0.229008, Gyro Y: 1.717557, Gyro Z: 0.610687, Temp: 31.777058
16:27:31.327 > MPU6050 Data - Accel X: -0.531694, Accel Y: -0.285007, Accel Z: 10.255474, Gyro X: 0.038168, Gyro Y: 1.603053, Gyro Z: 0.610687, Temp: 31.730000
16:27:31.347 > MPU6050 Data - Accel X: -0.526904, Accel Y: -0.261057, Accel Z: 10.188413, Gyro X: 0.015267, Gyro Y: 1.816794, Gyro Z: 0.465649, Temp: 31.730000
16:27:31.367 > MPU6050 Data - Accel X: -0.488584, Accel Y: -0.280217, Accel Z: 10.241103, Gyro X: 0.015267, Gyro Y: 1.656489, Gyro Z: 0.595420, Temp: 31.918234
16:27:31.387 > MPU6050 Data - Accel X: -0.445474, Accel Y: -0.301772, Accel Z: 10.200388, Gyro X: -0.145038, Gyro Y: 1.740458, Gyro Z: 0.366412, Temp: 31.824116
16:27:31.407 > MPU6050 Data - Accel X: -0.419128, Accel Y: -0.244292, Accel Z: 10.315350, Gyro X: -0.091603, Gyro Y: 1.748092, Gyro Z: 0.480916, Temp: 31.777058
16:27:31.427 > MPU6050 Data - Accel X: -0.459844, Accel Y: -0.253872, Accel Z: 10.200388, Gyro X: -0.106870, Gyro Y: 1.633588, Gyro Z: 0.725191, Temp: 31.777058
16:27:31.447 > MPU6050 Data - Accel X: -0.457449, Accel Y: -0.265847, Accel Z: 10.193203, Gyro X: -0.007634, Gyro Y: 1.717557, Gyro Z: 0.656489, Temp: 31.777058
16:27:31.467 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.308958, Accel Z: 10.233918, Gyro X: -0.099237, Gyro Y: 1.717557, Gyro Z: 0.412214, Temp: 31.824116
16:27:31.487 > MPU6050 Data - Accel X: -0.416733, Accel Y: -0.265847, Accel Z: 10.245893, Gyro X: -0.068702, Gyro Y: 1.732824, Gyro Z: 0.755725, Temp: 31.824116
16:27:31.507 > MPU6050 Data - Accel X: -0.490979, Accel Y: -0.320933, Accel Z: 10.224339, Gyro X: -0.297710, Gyro Y: 1.488550, Gyro Z: 0.419847, Temp: 31.730000
16:27:31.527 > MPU6050 Data - Accel X: -0.526904, Accel Y: -0.237107, Accel Z: 10.217154, Gyro X: 0.022901, Gyro Y: 1.587786, Gyro Z: 0.442748, Temp: 31.730000
16:27:31.548 > MPU6050 Data - Accel X: -0.433499, Accel Y: -0.186812, Accel Z: 10.212363, Gyro X: -0.129771, Gyro Y: 1.572519, Gyro Z: 0.465649, Temp: 31.777058
16:27:31.567 > MPU6050 Data - Accel X: -0.383203, Accel Y: -0.232317, Accel Z: 10.174043, Gyro X: -0.122137, Gyro Y: 1.709924, Gyro Z: 0.503817, Temp: 31.871176
16:27:31.587 > MPU6050 Data - Accel X: -0.402363, Accel Y: -0.239502, Accel Z: 10.154882, Gyro X: -0.061069, Gyro Y: 1.496183, Gyro Z: 0.412214, Temp: 31.871176
16:27:31.607 > MPU6050 Data - Accel X: -0.452659, Accel Y: -0.237107, Accel Z: 10.229129, Gyro X: -0.106870, Gyro Y: 1.748092, Gyro Z: 0.625954, Temp: 31.824116
16:27:31.628 > MPU6050 Data - Accel X: -0.471819, Accel Y: -0.280217, Accel Z: 10.154882, Gyro X: 0.053435, Gyro Y: 1.526718, Gyro Z: 0.633588, Temp: 31.824116
16:27:31.648 > MPU6050 Data - Accel X: -0.495769, Accel Y: -0.268242, Accel Z: 10.174043, Gyro X: -0.213740, Gyro Y: 1.969466, Gyro Z: 0.488550, Temp: 31.824116
16:27:31.668 > MPU6050 Data - Accel X: -0.512534, Accel Y: -0.280217, Accel Z: 10.238708, Gyro X: -0.015267, Gyro Y: 1.732824, Gyro Z: 0.557252, Temp: 31.730000
16:27:31.687 > MPU6050 Data - Accel X: -0.471819, Accel Y: -0.289797, Accel Z: 10.257869, Gyro X: -0.122137, Gyro Y: 1.702290, Gyro Z: 0.732824, Temp: 31.777058
16:27:31.707 > MPU6050 Data - Accel X: -0.529299, Accel Y: -0.318538, Accel Z: 10.236314, Gyro X: -0.022901, Gyro Y: 1.557252, Gyro Z: 0.603053, Temp: 31.777058
16:27:31.727 > MPU6050 Data - Accel X: -0.479004, Accel Y: -0.270637, Accel Z: 10.157278, Gyro X: -0.091603, Gyro Y: 1.725191, Gyro Z: 0.832061, Temp: 31.871176
16:27:31.747 > MPU6050 Data - Accel X: -0.459844, Accel Y: -0.304167, Accel Z: 10.157278, Gyro X: -0.106870, Gyro Y: 1.893130, Gyro Z: 0.572519, Temp: 31.730000
16:27:31.767 > MPU6050 Data - Accel X: -0.479004, Accel Y: -0.215552, Accel Z: 10.169253, Gyro X: -0.183206, Gyro Y: 1.641221, Gyro Z: 0.656489, Temp: 31.824116
16:27:31.787 > MPU6050 Data - Accel X: -0.512534, Accel Y: -0.299377, Accel Z: 10.329720, Gyro X: -0.038168, Gyro Y: 1.862595, Gyro Z: 0.770992, Temp: 31.824116
16:27:31.808 > MPU6050 Data - Accel X: -0.455054, Accel Y: -0.263452, Accel Z: 10.183623, Gyro X: -0.099237, Gyro Y: 1.488550, Gyro Z: 0.458015, Temp: 31.824116
16:27:31.828 > MPU6050 Data - Accel X: -0.481399, Accel Y: -0.280217, Accel Z: 10.092612, Gyro X: -0.015267, Gyro Y: 1.603053, Gyro Z: 0.557252, Temp: 31.871176
16:27:31.848 > MPU6050 Data - Accel X: -0.529299, Accel Y: -0.273032, Accel Z: 10.238708, Gyro X: -0.175573, Gyro Y: 1.641221, Gyro Z: 0.587786, Temp: 31.777058
16:27:31.867 > MPU6050 Data - Accel X: -0.483794, Accel Y: -0.277822, Accel Z: 10.205178, Gyro X: -0.068702, Gyro Y: 1.656489, Gyro Z: 0.625954, Temp: 31.777058
16:27:31.887 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.280217, Accel Z: 10.221943, Gyro X: -0.145038, Gyro Y: 1.580153, Gyro Z: 0.664122, Temp: 31.730000
16:27:31.907 > MPU6050 Data - Accel X: -0.483794, Accel Y: -0.217947, Accel Z: 10.188413, Gyro X: -0.091603, Gyro Y: 1.603053, Gyro Z: 0.679389, Temp: 31.824116
16:27:31.927 > MPU6050 Data - Accel X: -0.428708, Accel Y: -0.217947, Accel Z: 10.197993, Gyro X: -0.083969, Gyro Y: 1.633588, Gyro Z: 0.519084, Temp: 31.730000
16:27:31.947 > MPU6050 Data - Accel X: -0.488584, Accel Y: -0.222737, Accel Z: 10.197993, Gyro X: -0.167939, Gyro Y: 1.893130, Gyro Z: 0.564885, Temp: 31.777058
16:27:31.967 > MPU6050 Data - Accel X: -0.524509, Accel Y: -0.308958, Accel Z: 10.250684, Gyro X: -0.160305, Gyro Y: 1.656489, Gyro Z: 0.664122, Temp: 31.777058
16:27:31.987 > MPU6050 Data - Accel X: -0.500559, Accel Y: -0.261057, Accel Z: 10.166858, Gyro X: -0.083969, Gyro Y: 1.511450, Gyro Z: 0.511450, Temp: 31.871176
16:27:32.007 > MPU6050 Data - Accel X: -0.469424, Accel Y: -0.301772, Accel Z: 10.205178, Gyro X: -0.236641, Gyro Y: 1.534351, Gyro Z: 0.664122, Temp: 31.777058
16:27:32.027 > MPU6050 Data - Accel X: -0.512534, Accel Y: -0.234712, Accel Z: 10.207573, Gyro X: -0.053435, Gyro Y: 1.732824, Gyro Z: 0.732824, Temp: 31.824116
16:27:32.047 > MPU6050 Data - Accel X: -0.464634, Accel Y: -0.249082, Accel Z: 10.202784, Gyro X: -0.106870, Gyro Y: 1.488550, Gyro Z: 0.587786, Temp: 31.824116
16:27:32.067 > MPU6050 Data - Accel X: -0.452659, Accel Y: -0.308958, Accel Z: 10.171648, Gyro X: -0.114504, Gyro Y: 1.839695, Gyro Z: 0.717557, Temp: 31.824116
16:27:32.087 > MPU6050 Data - Accel X: -0.445474, Accel Y: -0.282612, Accel Z: 10.181228, Gyro X: -0.236641, Gyro Y: 1.755725, Gyro Z: 0.625954, Temp: 31.777058
16:27:32.107 > MPU6050 Data - Accel X: -0.531694, Accel Y: -0.258662, Accel Z: 10.205178, Gyro X: -0.198473, Gyro Y: 1.534351, Gyro Z: 0.587786, Temp: 31.777058
16:27:32.128 > MPU6050 Data - Accel X: -0.505349, Accel Y: -0.256267, Accel Z: 10.241103, Gyro X: -0.175573, Gyro Y: 1.740458, Gyro Z: 0.465649, Temp: 31.777058
16:27:32.147 > MPU6050 Data - Accel X: -0.531694, Accel Y: -0.253872, Accel Z: 10.329720, Gyro X: -0.175573, Gyro Y: 1.961832, Gyro Z: 0.648855, Temp: 31.777058
16:27:32.167 > MPU6050 Data - Accel X: -0.428708, Accel Y: -0.277822, Accel Z: 10.111773, Gyro X: -0.137405, Gyro Y: 1.923664, Gyro Z: 0.725191, Temp: 31.824116
16:27:32.187 > MPU6050 Data - Accel X: -0.419128, Accel Y: -0.213157, Accel Z: 10.245893, Gyro X: -0.152672, Gyro Y: 1.679389, Gyro Z: 0.526718, Temp: 31.824116
16:27:32.207 > MPU6050 Data - Accel X: -0.438289, Accel Y: -0.261057, Accel Z: 10.135723, Gyro X: -0.038168, Gyro Y: 1.595420, Gyro Z: 0.519084, Temp: 31.730000
16:27:32.228 > MPU6050 Data - Accel X: -0.423918, Accel Y: -0.241897, Accel Z: 10.197993, Gyro X: -0.152672, Gyro Y: 1.580153, Gyro Z: 0.480916, Temp: 31.777058
16:27:32.248 > MPU6050 Data - Accel X: -0.507744, Accel Y: -0.299377, Accel Z: 10.293794, Gyro X: -0.068702, Gyro Y: 1.793893, Gyro Z: 0.526718, Temp: 31.777058
16:27:32.268 > MPU6050 Data - Accel X: -0.514929, Accel Y: -0.215552, Accel Z: 10.224339, Gyro X: -0.114504, Gyro Y: 1.564885, Gyro Z: 0.557252, Temp: 31.777058
16:27:32.288 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.203577, Accel Z: 10.312954, Gyro X: -0.167939, Gyro Y: 1.748092, Gyro Z: 0.709924, Temp: 31.777058
16:27:32.307 > MPU6050 Data - Accel X: -0.447869, Accel Y: -0.251477, Accel Z: 10.171648, Gyro X: -0.061069, Gyro Y: 1.671756, Gyro Z: 0.572519, Temp: 31.730000
16:27:32.327 > MPU6050 Data - Accel X: -0.476609, Accel Y: -0.273032, Accel Z: 10.095007, Gyro X: -0.152672, Gyro Y: 1.671756, Gyro Z: 0.587786, Temp: 31.824116
16:27:32.347 > MPU6050 Data - Accel X: -0.462239, Accel Y: -0.354463, Accel Z: 10.197993, Gyro X: -0.122137, Gyro Y: 2.068702, Gyro Z: 0.480916, Temp: 31.824116
16:27:32.367 > MPU6050 Data - Accel X: -0.414338, Accel Y: -0.320933, Accel Z: 10.142908, Gyro X: -0.137405, Gyro Y: 1.839695, Gyro Z: 0.603053, Temp: 31.777058
16:27:32.387 > MPU6050 Data - Accel X: -0.469424, Accel Y: -0.306563, Accel Z: 10.106982, Gyro X: -0.076336, Gyro Y: 1.580153, Gyro Z: 0.664122, Temp: 31.871176
16:27:32.407 > MPU6050 Data - Accel X: -0.419128, Accel Y: -0.234712, Accel Z: 10.166858, Gyro X: 0.030534, Gyro Y: 1.748092, Gyro Z: 0.603053, Temp: 31.777058
16:27:32.427 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.280217, Accel Z: 10.238708, Gyro X: -0.236641, Gyro Y: 1.312977, Gyro Z: 0.648855, Temp: 31.777058
16:27:32.448 > MPU6050 Data - Accel X: -0.488584, Accel Y: -0.318538, Accel Z: 10.274633, Gyro X: -0.167939, Gyro Y: 1.702290, Gyro Z: 0.770992, Temp: 31.730000
16:27:32.467 > MPU6050 Data - Accel X: -0.452659, Accel Y: -0.270637, Accel Z: 10.114167, Gyro X: -0.007634, Gyro Y: 1.862595, Gyro Z: 0.671756, Temp: 31.730000
16:27:32.488 > MPU6050 Data - Accel X: -0.481399, Accel Y: -0.270637, Accel Z: 10.138118, Gyro X: -0.290076, Gyro Y: 1.694656, Gyro Z: 0.557252, Temp: 31.824116
16:27:32.508 > MPU6050 Data - Accel X: -0.476609, Accel Y: -0.237107, Accel Z: 10.178833, Gyro X: -0.053435, Gyro Y: 1.633588, Gyro Z: 0.541985, Temp: 31.871176
16:27:32.527 > MPU6050 Data - Accel X: -0.373623, Accel Y: -0.268242, Accel Z: 10.250684, Gyro X: -0.244275, Gyro Y: 1.572519, Gyro Z: 0.671756, Temp: 31.777058
16:27:32.547 > MPU6050 Data - Accel X: -0.505349, Accel Y: -0.222737, Accel Z: 10.236314, Gyro X: -0.297710, Gyro Y: 1.664122, Gyro Z: 0.816794, Temp: 31.777058
16:27:32.567 > MPU6050 Data - Accel X: -0.366438, Accel Y: -0.265847, Accel Z: 10.267448, Gyro X: -0.007634, Gyro Y: 1.748092, Gyro Z: 0.755725, Temp: 31.777058
16:27:32.587 > MPU6050 Data - Accel X: -0.464634, Accel Y: -0.232317, Accel Z: 10.245893, Gyro X: -0.167939, Gyro Y: 1.534351, Gyro Z: 0.687023, Temp: 31.730000
16:27:32.607 > MPU6050 Data - Accel X: -0.428708, Accel Y: -0.299377, Accel Z: 10.138118, Gyro X: -0.183206, Gyro Y: 1.778626, Gyro Z: 0.671756, Temp: 31.635881
16:27:32.627 > MPU6050 Data - Accel X: -0.483794, Accel Y: -0.296982, Accel Z: 10.257869, Gyro X: -0.099237, Gyro Y: 1.595420, Gyro Z: 0.770992, Temp: 31.730000
16:27:32.647 > MPU6050 Data - Accel X: -0.605940, Accel Y: -0.210762, Accel Z: 10.346484, Gyro X: 0.229008, Gyro Y: 1.885496, Gyro Z: 0.625954, Temp: 31.777058
16:27:32.667 > MPU6050 Data - Accel X: -0.486189, Accel Y: -0.241897, Accel Z: 10.162067, Gyro X: -0.175573, Gyro Y: 1.244275, Gyro Z: 0.709924, Temp: 31.777058
16:27:32.687 > MPU6050 Data - Accel X: -0.479004, Accel Y: -0.258662, Accel Z: 10.269844, Gyro X: -0.038168, Gyro Y: 1.679389, Gyro Z: 0.648855, Temp: 31.777058
16:27:32.707 > MPU6050 Data - Accel X: -0.500559, Accel Y: -0.289797, Accel Z: 10.140512, Gyro X: -0.007634, Gyro Y: 1.977099, Gyro Z: 0.541985, Temp: 31.682940
16:27:32.727 > MPU6050 Data - Accel X: -0.483794, Accel Y: -0.289797, Accel Z: 10.233918, Gyro X: -0.061069, Gyro Y: 1.931298, Gyro Z: 0.587786, Temp: 31.730000
16:27:32.747 > MPU6050 Data - Accel X: -0.428708, Accel Y: -0.158071, Accel Z: 9.992022, Gyro X: -0.167939, Gyro Y: 1.458015, Gyro Z: 0.549618, Temp: 31.824116
16:27:32.767 > MPU6050 Data - Accel X: -0.498164, Accel Y: -0.270637, Accel Z: 10.382410, Gyro X: -0.221374, Gyro Y: 1.839695, Gyro Z: 0.725191, Temp: 31.824116
16:27:32.787 > MPU6050 Data - Accel X: -0.457449, Accel Y: -0.213157, Accel Z: 10.224339, Gyro X: 0.068702, Gyro Y: 1.725191, Gyro Z: 0.572519, Temp: 31.871176
16:27:32.808 > MPU6050 Data - Accel X: -0.438289, Accel Y: -0.316143, Accel Z: 10.257869, Gyro X: -0.282443, Gyro Y: 1.511450, Gyro Z: 0.473282, Temp: 31.871176
16:27:32.827 > MPU6050 Data - Accel X: -0.462239, Accel Y: -0.222737, Accel Z: 10.202784, Gyro X: -0.183206, Gyro Y: 1.725191, Gyro Z: 0.793893, Temp: 31.682940
16:27:32.847 > MPU6050 Data - Accel X: -0.464634, Accel Y: -0.208367, Accel Z: 10.202784, Gyro X: -0.251908, Gyro Y: 1.648855, Gyro Z: 0.725191, Temp: 31.777058
16:27:32.867 > MPU6050 Data - Accel X: -0.522114, Accel Y: -0.246687, Accel Z: 10.202784, Gyro X: -0.160305, Gyro Y: 1.610687, Gyro Z: 0.580153, Temp: 31.824116
16:27:32.887 > MPU6050 Data - Accel X: -0.462239, Accel Y: -0.222737, Accel Z: 10.133327, Gyro X: -0.236641, Gyro Y: 1.839695, Gyro Z: 0.541985, Temp: 31.824116
16:27:32.907 > MPU6050 Data - Accel X: -0.531694, Accel Y: -0.234712, Accel Z: 10.269844, Gyro X: -0.091603, Gyro Y: 1.412214, Gyro Z: 0.709924, Temp: 31.824116
16:27:32.927 > MPU6050 Data - Accel X: -0.402363, Accel Y: -0.289797, Accel Z: 10.221943, Gyro X: -0.259542, Gyro Y: 1.465649, Gyro Z: 0.648855, Temp: 31.777058
16:27:32.947 > MPU6050 Data - Accel X: -0.399968, Accel Y: -0.232317, Accel Z: 10.260263, Gyro X: -0.190840, Gyro Y: 1.877863, Gyro Z: 0.709924, Temp: 31.777058
16:27:32.968 > MPU6050 Data - Accel X: -0.474214, Accel Y: -0.287402, Accel Z: 10.178833, Gyro X: -0.183206, Gyro Y: 1.938931, Gyro Z: 0.503817, Temp: 31.777058
16:27:32.988 > MPU6050 Data - Accel X: -0.481399, Accel Y: -0.299377, Accel Z: 10.205178, Gyro X: -0.106870, Gyro Y: 1.687023, Gyro Z: 0.664122, Temp: 31.730000
16:27:33.008 > MPU6050 Data - Accel X: -0.514929, Accel Y: -0.229922, Accel Z: 10.207573, Gyro X: -0.137405, Gyro Y: 1.648855, Gyro Z: 0.755725, Temp: 31.730000
16:27:33.028 > MPU6050 Data - Accel X: -0.479004, Accel Y: -0.270637, Accel Z: 10.267448, Gyro X: -0.251908, Gyro Y: 1.312977, Gyro Z: 0.641221, Temp: 31.824116
16:27:33.048 > MPU6050 Data - Accel X: -0.464634, Accel Y: -0.215552, Accel Z: 10.171648, Gyro X: -0.389313, Gyro Y: 1.679389, Gyro Z: 0.755725, Temp: 31.730000
16:27:33.068 > MPU6050 Data - Accel X: -0.443079, Accel Y: -0.193997, Accel Z: 10.411150, Gyro X: -0.167939, Gyro Y: 1.793893, Gyro Z: 0.603053, Temp: 31.777058
16:27:33.087 > MPU6050 Data - Accel X: -0.510139, Accel Y: -0.249082, Accel Z: 10.178833, Gyro X: -0.190840, Gyro Y: 1.732824, Gyro Z: 0.641221, Temp: 31.777058
16:27:33.107 > MPU6050 Data - Accel X: -0.526904, Accel Y: -0.253872, Accel Z: 10.320139, Gyro X: -0.061069, Gyro Y: 1.923664, Gyro Z: 0.473282, Temp: 31.871176
16:27:33.127 > MPU6050 Data - Accel X: -0.483794, Accel Y: -0.285007, Accel Z: 10.212363, Gyro X: -0.099237, Gyro Y: 1.732824, Gyro Z: 0.549618, Temp: 31.730000
16:27:33.147 > MPU6050 Data - Accel X: -0.445474, Accel Y: -0.325723, Accel Z: 10.315350, Gyro X: -0.290076, Gyro Y: 1.496183, Gyro Z: 0.335878, Temp: 31.730000
16:27:33.167 > MPU6050 Data - Accel X: -0.435894, Accel Y: -0.244292, Accel Z: 10.197993, Gyro X: -0.068702, Gyro Y: 1.450382, Gyro Z: 0.564885, Temp: 31.730000
16:27:33.187 > MPU6050 Data - Accel X: -0.443079, Accel Y: -0.249082, Accel Z: 10.250684, Gyro X: -0.114504, Gyro Y: 1.709924, Gyro Z: 0.580153, Temp: 31.824116
16:27:33.207 > MPU6050 Data - Accel X: -0.500559, Accel Y: -0.237107, Accel Z: 10.152488, Gyro X: -0.145038, Gyro Y: 1.633588, Gyro Z: 0.480916, Temp: 31.777058
16:27:33.227 > MPU6050 Data - Accel X: -0.498164, Accel Y: -0.316143, Accel Z: 10.245893, Gyro X: -0.152672, Gyro Y: 1.709924, Gyro Z: 0.480916, Temp: 31.777058
16:27:33.247 > MPU6050 Data - Accel X: -0.490979, Accel Y: -0.244292, Accel Z: 10.157278, Gyro X: -0.137405, Gyro Y: 1.564885, Gyro Z: 0.549618, Temp: 31.682940
16:27:33.267 > MPU6050 Data - Accel X: -0.402363, Accel Y: -0.225132, Accel Z: 10.281818, Gyro X: -0.007634, Gyro Y: 1.778626, Gyro Z: 0.725191, Temp: 31.824116
16:27:33.287 > MPU6050 Data - Accel X: -0.493374, Accel Y: -0.198787, Accel Z: 10.212363, Gyro X: -0.137405, Gyro Y: 1.641221, Gyro Z: 0.572519, Temp: 31.824116
16:27:33.307 > MPU6050 Data - Accel X: -0.467029, Accel Y: -0.220342, Accel Z: 10.164463, Gyro X: -0.183206, Gyro Y: 1.801527, Gyro Z: 0.748092, Temp: 31.730000
16:27:33.327 > MPU6050 Data - Accel X: -0.495769, Accel Y: -0.273032, Accel Z: 10.169253, Gyro X: -0.183206, Gyro Y: 1.870229, Gyro Z: 0.702290, Temp: 31.824116
16:27:33.348 > MPU6050 Data - Accel X: -0.512534, Accel Y: -0.325723, Accel Z: 10.281818, Gyro X: -0.152672, Gyro Y: 1.786260, Gyro Z: 0.396947, Temp: 31.777058
